date,ticker,adjusted,return,perc_return,sp500_perc_return,excess_return,excess_return_sign,leading_news_effect
2024-09-20,AAPL,228.1999969482422,-0.0029274181117636485,-0.29274181117636483,-0.19410273951238022,-0.09863907166398461,Negative,Negative
2024-09-23,AAPL,226.47000122070313,-0.00758105061645308,-0.758105061645308,0.2809273058532787,-1.0390323674985866,Negative,Positive
2024-09-24,AAPL,227.3699951171875,0.003974009324119262,0.39740093241192626,0.2511178844347128,0.14628304797721348,Positive,Negative
2024-09-25,AAPL,226.3699951171875,-0.00439811770011516,-0.43981177001151606,-0.1861248930141714,-0.25368687699734466,Negative,Positive
2024-09-26,AAPL,227.52000427246097,0.005080219022305177,0.5080219022305177,0.40386757171230636,0.10415433051821132,Positive,Positive
2024-09-27,AAPL,227.7899932861328,0.0011866605511686257,0.11866605511686257,-0.12532169669905743,0.24398775181592,Positive,NA
2024-09-03,ABM,56.56204605102539,NA,NA,NA,NA,NA,Negative
2024-09-04,ABM,55.755577087402344,-0.014258129256772646,-1.4258129256772647,-0.16025435809103905,-1.2655585675862255,Negative,Positive
2024-09-05,ABM,55.85514068603515,0.0017857155074680632,0.17857155074680633,-0.301801761558475,0.48037331230528135,Positive,Negative
2024-09-06,ABM,51.06613540649414,-0.08573974070641543,-8.573974070641544,-1.726024985928469,-6.847949084713075,Negative,Negative
2024-09-09,ABM,49.72202682495117,-0.026320937953178983,-2.6320937953178984,1.1580070282484163,-3.7901008235663145,Negative,Negative
2024-09-10,ABM,49.70211410522461,-4.004808532175529e-4,-0.04004808532175529,0.44726726528397437,-0.48731535060572967,Negative,Negative
2024-09-11,ABM,48.83591079711914,-0.017427896653885288,-1.7427896653885289,1.066502588889654,-2.8092922542781826,Negative,Negative
2024-09-12,ABM,49.13460159301758,0.00611621225084344,0.611621225084344,0.7495302358939337,-0.13790901080958973,Negative,Positive
2024-09-13,ABM,51.38473892211914,0.04579537141136248,4.579537141136248,0.5407711405364484,4.038766000599799,Positive,Positive
2024-09-16,ABM,51.763084411621094,0.007362993321332028,0.7362993321332028,0.12566297656614178,0.610636355567061,Positive,Negative
2024-09-17,ABM,50.73757553100586,-0.01981158758740818,-1.981158758740818,0.026455008109864217,-2.007613766850682,Negative,Positive
2024-09-18,ABM,50.7176628112793,-3.924649437455636e-4,-0.03924649437455636,-0.2896455862498072,0.25039909187525083,Positive,Positive
2024-09-19,ABM,51.603782653808594,0.017471622180749016,1.7471622180749016,1.6976853166763366,0.049476901398564976,Positive,Positive
2024-09-20,ABM,51.852691650390625,0.004823464168351245,0.48234641683512447,-0.19410273951238022,0.6764491563475047,Positive,Negative
2024-09-23,ABM,50.8769645690918,-0.018817288943793482,-1.8817288943793482,0.2809273058532787,-2.162656200232627,Negative,Negative
2024-09-24,ABM,50.05058670043945,-0.016242672408848375,-1.6242672408848375,0.2511178844347128,-1.8753851253195504,Negative,Positive
2024-09-25,ABM,50.52849197387695,0.009548444982230427,0.9548444982230427,-0.1861248930141714,1.140969391237214,Positive,Positive
2024-09-26,ABM,51.50421524047851,0.019310357948264134,1.9310357948264134,0.40386757171230636,1.527168223114107,Positive,Negative
2024-09-27,ABM,51.13582992553711,-0.007152527481903569,-0.7152527481903569,-0.12532169669905743,-0.5899310514912994,Negative,NA
2024-09-03,ABR,13.260000228881836,NA,NA,NA,NA,NA,Negative
2024-09-04,ABR,13.039999961853027,-0.01659127173690557,-1.6591271736905568,-0.16025435809103905,-1.4988728155995177,Negative,Positive
2024-09-05,ABR,13.09000015258789,0.003834370466344548,0.3834370466344548,-0.301801761558475,0.6852388081929298,Positive,Positive
2024-09-06,ABR,13.399999618530272,0.023682159077828138,2.3682159077828135,-1.726024985928469,4.094240893711283,Positive,Negative
2024-09-09,ABR,13.470000267028809,0.005223929141142371,0.522392914114237,1.1580070282484163,-0.6356141141341792,Negative,Positive
2024-09-10,ABR,13.550000190734863,0.005939118197486194,0.5939118197486194,0.44726726528397437,0.14664455446464503,Positive,Negative
2024-09-11,ABR,13.4399995803833,-0.008118126110933788,-0.8118126110933788,1.066502588889654,-1.8783151999830328,Negative,Positive
2024-09-12,ABR,14,0.0416666991890433,4.16666991890433,0.7495302358939337,3.4171396830103964,Positive,Positive
2024-09-13,ABR,14.460000038146973,0.032857145581926615,3.2857145581926614,0.5407711405364484,2.744943417656213,Positive,Positive
2024-09-16,ABR,14.5600004196167,0.0069156556850563785,0.6915655685056379,0.12566297656614178,0.5659025919394961,Positive,Positive
2024-09-17,ABR,14.68000030517578,0.00824175014427914,0.824175014427914,0.026455008109864217,0.7977200063180497,Positive,Positive
2024-09-18,ABR,15.029999732971191,0.023841922378708084,2.3841922378708085,-0.2896455862498072,2.6738378241206155,Positive,Negative
2024-09-19,ABR,15.15999984741211,0.008649375698639418,0.8649375698639418,1.6976853166763366,-0.8327477468123948,Negative,Negative
2024-09-20,ABR,15,-0.01055407975082679,-1.055407975082679,-0.19410273951238022,-0.8613052355702988,Negative,Positive
2024-09-23,ABR,15.1899995803833,0.012666638692220051,1.2666638692220051,0.2809273058532787,0.9857365633687265,Positive,Positive
2024-09-24,ABR,15.5,0.020408191453608764,2.0408191453608766,0.2511178844347128,1.7897012609261638,Positive,Negative
2024-09-25,ABR,15.229999542236328,-0.017419384371849797,-1.7419384371849798,-0.1861248930141714,-1.5558135441708083,Negative,Positive
2024-09-26,ABR,15.510000228881836,0.01838481254506941,1.838481254506941,0.40386757171230636,1.4346136827946347,Positive,Positive
2024-09-27,ABR,15.65999984741211,0.009671155146145822,0.9671155146145822,-0.12532169669905743,1.0924372113136396,Positive,NA
2024-09-03,ABT,114.66000366210938,NA,NA,NA,NA,NA,Negative
2024-09-04,ABT,114.4000015258789,-0.0022675922547208955,-0.22675922547208954,-0.16025435809103905,-0.06650486738105049,Negative,Negative
2024-09-05,ABT,113.0999984741211,-0.01136366288827132,-1.136366288827132,-0.301801761558475,-0.834564527268657,Negative,Positive
2024-09-06,ABT,113.86000061035156,0.006719736043182778,0.6719736043182778,-1.726024985928469,2.397998590246747,Positive,Positive
2024-09-09,ABT,116.43000030517578,0.022571576330999665,2.2571576330999665,1.1580070282484163,1.0991506048515503,Positive,Positive
2024-09-10,ABT,117.11000061035156,0.005840421741762656,0.5840421741762656,0.44726726528397437,0.1367749088922912,Positive,Negative
2024-09-11,ABT,116.5999984741211,-0.004354898245858166,-0.4354898245858166,1.066502588889654,-1.5019924134754705,Negative,Negative
2024-09-12,ABT,116.83000183105467,0.001972584562122682,0.1972584562122682,0.7495302358939337,-0.5522717796816655,Negative,Negative
2024-09-13,ABT,116.4000015258789,-0.0036805640540653346,-0.36805640540653345,0.5407711405364484,-0.9088275459429818,Negative,Positive
2024-09-16,ABT,117.62999725341795,0.01056697346576569,1.056697346576569,0.12566297656614178,0.9310343700104272,Positive,Positive
2024-09-17,ABT,118.12999725341795,0.004250616438618267,0.4250616438618267,0.026455008109864217,0.3986066357519625,Positive,Negative
2024-09-18,ABT,114.87999725341795,-0.02751206362113045,-2.7512063621130447,-0.2896455862498072,-2.4615607758632376,Negative,Negative
2024-09-19,ABT,114.1500015258789,-0.006354419785793729,-0.6354419785793729,1.6976853166763366,-2.3331272952557094,Negative,Negative
2024-09-20,ABT,113.6999969482422,-0.003942221389586965,-0.3942221389586965,-0.19410273951238022,-0.2001193994463163,Negative,Positive
2024-09-23,ABT,114.80999755859376,0.009762538611648776,0.9762538611648777,0.2809273058532787,0.695326555311599,Positive,Negative
2024-09-24,ABT,113.33999633789063,-0.012803773643082937,-1.2803773643082936,0.2511178844347128,-1.5314952487430065,Negative,Negative
2024-09-25,ABT,112.61000061035156,-0.006440760112280135,-0.6440760112280135,-0.1861248930141714,-0.4579511182138421,Negative,Negative
2024-09-26,ABT,112.7300033569336,0.0010656491069319833,0.10656491069319833,0.40386757171230636,-0.297302661019108,Negative,Negative
2024-09-27,ABT,112.43000030517578,-0.002661252930224103,-0.2661252930224103,-0.12532169669905743,-0.14080359632335285,Negative,NA
2024-09-03,AC,32.959999084472656,NA,NA,NA,NA,NA,Negative
2024-09-04,AC,32.82500076293945,-0.00409582297582042,-0.409582297582042,-0.16025435809103905,-0.24932793949100296,Negative,Positive
2024-09-05,AC,32.810001373291016,-4.569501690727247e-4,-0.04569501690727247,-0.301801761558475,0.25610674465120253,Positive,Positive
2024-09-06,AC,32.56100082397461,-0.00758916607419301,-0.758916607419301,-1.726024985928469,0.9671083785091681,Positive,Negative
2024-09-09,AC,32.720001220703125,0.004883154470222669,0.48831544702226687,1.1580070282484163,-0.6696915812261495,Negative,Positive
2024-09-10,AC,32.880001068115234,0.00488997070424532,0.48899707042453194,0.44726726528397437,0.041729805140557574,Positive,Negative
2024-09-11,AC,32.79999923706055,-0.0024331456343007173,-0.24331456343007174,1.066502588889654,-1.3098171523197257,Negative,Negative
2024-09-12,AC,33,0.006097584377790879,0.6097584377790879,0.7495302358939337,-0.13977179811484586,Negative,Positive
2024-09-13,AC,33.220001220703125,0.006666703657670455,0.6666703657670455,0.5407711405364484,0.12589922523059716,Positive,Positive
2024-09-16,AC,33.290000915527344,0.0021071550948828397,0.21071550948828396,0.12566297656614178,0.08505253292214218,Positive,Positive
2024-09-17,AC,33.47999954223633,0.005707378236218791,0.5707378236218791,0.026455008109864217,0.5442828155120149,Positive,Negative
2024-09-18,AC,32.66999816894531,-0.02419358973613985,-2.419358973613985,-0.2896455862498072,-2.129713387364178,Negative,Positive
2024-09-19,AC,33.650001525878906,0.02999704352188004,2.999704352188004,1.6976853166763366,1.3020190355116674,Positive,Positive
2024-09-20,AC,34.560001373291016,0.027043084878087268,2.704308487808727,-0.19410273951238022,2.898411227321107,Positive,Negative
2024-09-23,AC,34.40999984741211,-0.004340321756897609,-0.43403217568976094,0.2809273058532787,-0.7149594815430396,Negative,Negative
2024-09-24,AC,34.439998626708984,8.718041101395452e-4,0.08718041101395452,0.2511178844347128,-0.16393747342075826,Negative,Positive
2024-09-25,AC,34.43000030517578,-2.90311322064026e-4,-0.0290311322064026,-0.1861248930141714,0.1570937608077688,Positive,Positive
2024-09-26,AC,34.79999923706055,0.010746410938286996,1.0746410938286997,0.40386757171230636,0.6707735221163933,Positive,Positive
2024-09-27,AC,34.880001068115234,0.002298903241626767,0.22989032416267668,-0.12532169669905743,0.3552120208617341,Positive,NA
2024-09-03,ACAD,16.360000610351563,NA,NA,NA,NA,NA,Positive
2024-09-04,ACAD,16.690000534057617,0.02017114372827418,2.017114372827418,-0.16025435809103905,2.1773687309184573,Positive,Negative
2024-09-05,ACAD,16.219999313354492,-0.02816064743341622,-2.816064743341622,-0.301801761558475,-2.5142629817831468,Negative,Positive
2024-09-06,ACAD,16.06999969482422,-0.009247819043171814,-0.9247819043171814,-1.726024985928469,0.8012430816112877,Positive,Negative
2024-09-09,ACAD,15.770000457763672,-0.01866827895193861,-1.866827895193861,1.1580070282484163,-3.0248349234422776,Negative,Negative
2024-09-10,ACAD,15.630000114440918,-0.008877637238991381,-0.8877637238991382,0.44726726528397437,-1.3350309891831125,Negative,Positive
2024-09-11,ACAD,15.949999809265137,0.020473428821575226,2.0473428821575226,1.066502588889654,0.9808402932678686,Positive,Negative
2024-09-12,ACAD,15.949999809265137,0,0,0.7495302358939337,-0.7495302358939337,Negative,Positive
2024-09-13,ACAD,16.31999969482422,0.023197485265432676,2.319748526543268,0.5407711405364484,1.7789773860068194,Positive,Negative
2024-09-16,ACAD,16.139999389648438,-0.011029430670447081,-1.1029430670447082,0.12566297656614178,-1.2286060436108501,Negative,Positive
2024-09-17,ACAD,16.260000228881836,0.00743499651619332,0.743499651619332,0.026455008109864217,0.7170446435094677,Positive,Positive
2024-09-18,ACAD,16.329999923706055,0.004305024221333143,0.4305024221333143,-0.2896455862498072,0.7201480083831215,Positive,Negative
2024-09-19,ACAD,16.420000076293945,0.005511338212392674,0.5511338212392674,1.6976853166763366,-1.1465514954370692,Negative,Positive
2024-09-20,ACAD,16.530000686645508,0.0066991845213431964,0.6699184521343197,-0.19410273951238022,0.8640211916466999,Positive,Negative
2024-09-23,ACAD,16.290000915527344,-0.014519041811780353,-1.4519041811780353,0.2809273058532787,-1.732831487031314,Negative,Negative
2024-09-24,ACAD,15.84000015258789,-0.027624354674561147,-2.7624354674561147,0.2511178844347128,-3.0135533518908275,Negative,Negative
2024-09-25,ACAD,15.31999969482422,-0.032828311411266874,-3.2828311411266875,-0.1861248930141714,-3.096706248112516,Negative,Positive
2024-09-26,ACAD,15.479999542236328,0.010443854477762339,1.044385447776234,0.40386757171230636,0.6405178760639276,Positive,Positive
2024-09-27,ACAD,15.6899995803833,0.013565894338304022,1.3565894338304023,-0.12532169669905743,1.4819111305294597,Positive,NA
2024-09-03,ACDVF,11.220000267028809,NA,NA,NA,NA,NA,Positive
2024-09-04,ACDVF,11.380000114440918,0.014260235615348988,1.4260235615348988,-0.16025435809103905,1.586277919625938,Positive,Positive
2024-09-05,ACDVF,11.460000038146973,0.007029870202245157,0.7029870202245156,-0.301801761558475,1.0047887817829906,Positive,Negative
2024-09-06,ACDVF,11.25,-0.018324610597551853,-1.8324610597551854,-1.726024985928469,-0.10643607382671627,Negative,Negative
2024-09-09,ACDVF,11.119999885559082,-0.011555565728081597,-1.1555565728081596,1.1580070282484163,-2.313563601056576,Negative,Negative
2024-09-10,ACDVF,11.100000381469728,-0.0017985165733073363,-0.17985165733073363,0.44726726528397437,-0.627118922614708,Negative,Positive
2024-09-11,ACDVF,11.350000381469728,0.022522521748499075,2.2522521748499074,1.066502588889654,1.1857495859602534,Positive,Positive
2024-09-12,ACDVF,11.5649995803833,0.018942660060574542,1.894266006057454,0.7495302358939337,1.1447357701635203,Positive,Positive
2024-09-13,ACDVF,11.640000343322754,0.006485150511087815,0.6485150511087815,0.5407711405364484,0.10774391057233312,Positive,Positive
2024-09-16,ACDVF,12.06999969482422,0.03694152395348805,3.694152395348805,0.12566297656614178,3.5684894187826632,Positive,Positive
2024-09-17,ACDVF,12.130000114440918,0.004971037376448852,0.49710373764488525,0.026455008109864217,0.470648729535021,Positive,Positive
2024-09-18,ACDVF,12.119999885559082,-8.244211696198205e-4,-0.08244211696198205,-0.2896455862498072,0.20720346928782513,Positive,Negative
2024-09-19,ACDVF,12.039999961853027,-0.00660065383345211,-0.660065383345211,1.6976853166763366,-2.3577507000215476,Negative,Negative
2024-09-20,ACDVF,11.81999969482422,-0.01827244748553533,-1.8272447485535332,-0.19410273951238022,-1.633142009041153,Negative,Negative
2024-09-23,ACDVF,11.800000190734863,-0.001692005465796644,-0.1692005465796644,0.2809273058532787,-0.45012785243294307,Negative,Positive
2024-09-24,ACDVF,12.25,0.03813557643994515,3.813557643994515,0.2511178844347128,3.562439759559802,Positive,Negative
2024-09-25,ACDVF,11.949999809265137,-0.02448981148856027,-2.448981148856027,-0.1861248930141714,-2.2628562558418555,Negative,Positive
2024-09-26,ACDVF,12.380000114440918,0.03598328971038068,3.598328971038068,0.40386757171230636,3.194461399325762,Positive,Negative
2024-09-27,ACDVF,12.220000267028809,-0.012924058637566094,-1.2924058637566094,-0.12532169669905743,-1.167084167057552,Negative,NA
2024-09-03,ACGL,113.25,NA,NA,NA,NA,NA,Positive
2024-09-04,ACGL,113.31999969482422,6.18098850544978e-4,0.0618098850544978,-0.16025435809103905,0.22206424314553685,Positive,Negative
2024-09-05,ACGL,112.19000244140624,-0.009971737173147862,-0.9971737173147862,-0.301801761558475,-0.6953719557563112,Negative,Positive
2024-09-06,ACGL,110.4499969482422,-0.01550945231570693,-1.5509452315706929,-1.726024985928469,0.17507975435777623,Positive,Positive
2024-09-09,ACGL,111.7300033569336,0.01158901262162292,1.158901262162292,1.1580070282484163,8.942339138757749e-4,Positive,Negative
2024-09-10,ACGL,111.27999877929688,-0.004027607304361483,-0.4027607304361483,0.44726726528397437,-0.8500279957201227,Negative,Negative
2024-09-11,ACGL,109.75,-0.013749090547092314,-1.3749090547092315,1.066502588889654,-2.4414116435988857,Negative,Negative
2024-09-12,ACGL,110.26000213623048,0.0046469442936718265,0.46469442936718264,0.7495302358939337,-0.2848358065267511,Negative,Positive
2024-09-13,ACGL,112.0199966430664,0.01596222086646962,1.596222086646962,0.5407711405364484,1.0554509461105137,Positive,Positive
2024-09-16,ACGL,114.22000122070313,0.01963939156904885,1.963939156904885,0.12566297656614178,1.838276180338743,Positive,Negative
2024-09-17,ACGL,113.95999908447266,-0.0022763275560475273,-0.22763275560475274,0.026455008109864217,-0.25408776371461694,Negative,Negative
2024-09-18,ACGL,113.04000091552734,-0.008072992070343607,-0.8072992070343608,-0.2896455862498072,-0.5176536207845536,Negative,Negative
2024-09-19,ACGL,111.41999816894533,-0.014331234372446745,-1.4331234372446746,1.6976853166763366,-3.130808753921011,Negative,Positive
2024-09-20,ACGL,113.23999786376952,0.016334587369715606,1.6334587369715607,-0.19410273951238022,1.827561476483941,Positive,Positive
2024-09-23,ACGL,113.66000366210938,0.0037089880454177966,0.37089880454177965,0.2809273058532787,0.08997149868850096,Positive,Negative
2024-09-24,ACGL,113.3499984741211,-0.0027274782509234346,-0.27274782509234347,0.2511178844347128,-0.5238657095270562,Negative,Negative
2024-09-25,ACGL,113.06999969482422,-0.0024702142308436065,-0.24702142308436065,-0.1861248930141714,-0.06089653007018925,Negative,Negative
2024-09-26,ACGL,112.56999969482422,-0.004422039456526925,-0.4422039456526925,0.40386757171230636,-0.8460715173649989,Negative,Positive
2024-09-27,ACGL,113.41000366210938,0.00746205889279911,0.746205889279911,-0.12532169669905743,0.8715275859789685,Positive,NA
2024-09-03,ACHC,78.20999908447266,NA,NA,NA,NA,NA,Positive
2024-09-04,ACHC,79.160003662109375,0.01214684297094343,1.214684297094343,-0.16025435809103905,1.3749386551853822,Positive,Negative
2024-09-05,ACHC,78.13999938964844,-0.012885348980209451,-1.2885348980209452,-0.301801761558475,-0.9867331364624703,Negative,Negative
2024-09-06,ACHC,76.45999908447266,-0.021499876098006965,-2.1499876098006965,-1.726024985928469,-0.4239626238722274,Negative,Negative
2024-09-09,ACHC,76.31999969482422,-0.001831014796295862,-0.1831014796295862,1.1580070282484163,-1.3411085078780025,Negative,Negative
2024-09-10,ACHC,76.33000183105469,1.310552446339575e-4,0.01310552446339575,0.44726726528397437,-0.4341617408205786,Negative,Negative
2024-09-11,ACHC,77.11000061035156,0.010218770609010181,1.0218770609010182,1.066502588889654,-0.04462552798863584,Negative,Negative
2024-09-12,ACHC,77.37000274658203,0.003371834187167222,0.3371834187167222,0.7495302358939337,-0.41234681717721156,Negative,Positive
2024-09-13,ACHC,78.2300033569336,0.01111542690735596,1.111542690735596,0.5407711405364484,0.5707715501991477,Positive,Positive
2024-09-16,ACHC,79.339996337890625,0.014188839745954729,1.4188839745954729,0.12566297656614178,1.293220998029331,Positive,Negative
2024-09-17,ACHC,77.7699966430664,-0.019788250154914987,-1.9788250154914988,0.026455008109864217,-2.005280023601363,Negative,Positive
